[Fri Jan 30 16:31:08.389864 2015] [:error] [pid 2714] [client 193.109.118.129:44051] PHP Warning:  readdir() expects parameter 1 to be resource, string given in /home/shaddy/webservices/rss.shaddy.org.ua/plugins.php on line 2
[Fri Jan 30 16:31:08.389930 2015] [:error] [pid 2714] [client 193.109.118.129:44051] PHP Notice:  Undefined variable: plugins in /home/shaddy/webservices/rss.shaddy.org.ua/plugins.php on line 24
[Fri Jan 30 16:31:08.408870 2015] [:error] [pid 2714] [client 193.109.118.129:44051] PHP Fatal error:  Uncaught exception 'Exception' with message 'undefined plugin: ex.ua' in /home/shaddy/webservices/rss.shaddy.org.ua/proxy.php:7\nStack trace:\n#0 /home/shaddy/webservices/rss.shaddy.org.ua/index.php(38): proxy::init('ex.ua')\n#1 {main}\n  thrown in /home/shaddy/webservices/rss.shaddy.org.ua/proxy.php on line 7
[Fri Jan 30 16:32:11.421783 2015] [:error] [pid 24823] [client 193.109.118.129:44108] PHP Notice:  Undefined variable: plugins in /home/shaddy/webservices/rss.shaddy.org.ua/plugins.php on line 26
[Fri Jan 30 16:32:11.422046 2015] [:error] [pid 24823] [client 193.109.118.129:44108] PHP Fatal error:  Uncaught exception 'Exception' with message 'undefined plugin: ex.ua' in /home/shaddy/webservices/rss.shaddy.org.ua/proxy.php:7\nStack trace:\n#0 /home/shaddy/webservices/rss.shaddy.org.ua/index.php(38): proxy::init('ex.ua')\n#1 {main}\n  thrown in /home/shaddy/webservices/rss.shaddy.org.ua/proxy.php on line 7
[Fri Jan 30 16:32:12.475111 2015] [:error] [pid 24823] [client 193.109.118.129:44108] PHP Notice:  Undefined variable: plugins in /home/shaddy/webservices/rss.shaddy.org.ua/plugins.php on line 26
[Fri Jan 30 16:32:12.475285 2015] [:error] [pid 24823] [client 193.109.118.129:44108] PHP Fatal error:  Uncaught exception 'Exception' with message 'undefined plugin: ex.ua' in /home/shaddy/webservices/rss.shaddy.org.ua/proxy.php:7\nStack trace:\n#0 /home/shaddy/webservices/rss.shaddy.org.ua/index.php(38): proxy::init('ex.ua')\n#1 {main}\n  thrown in /home/shaddy/webservices/rss.shaddy.org.ua/proxy.php on line 7
[Fri Jan 30 16:32:30.792635 2015] [:error] [pid 24838] [client 193.109.118.129:44162] PHP Notice:  Undefined variable: plugins in /home/shaddy/webservices/rss.shaddy.org.ua/plugins.php on line 26
[Fri Jan 30 16:32:30.792787 2015] [:error] [pid 24838] [client 193.109.118.129:44162] PHP Fatal error:  Uncaught exception 'Exception' with message 'undefined plugin: ex.ua' in /home/shaddy/webservices/rss.shaddy.org.ua/proxy.php:7\nStack trace:\n#0 /home/shaddy/webservices/rss.shaddy.org.ua/index.php(38): proxy::init('ex.ua')\n#1 {main}\n  thrown in /home/shaddy/webservices/rss.shaddy.org.ua/proxy.php on line 7
[Fri Jan 30 16:32:31.787561 2015] [:error] [pid 24838] [client 193.109.118.129:44162] PHP Notice:  Undefined variable: plugins in /home/shaddy/webservices/rss.shaddy.org.ua/plugins.php on line 26
